event_id,customer_id,ts,event_name,page,region,consent_measurement,consent_marketing
ev3524987345,284,2025-07-08 16:49:35.196683,page_view,/thank-you,EU,True,True
ev1409350662,469,2025-06-27 13:11:35.196688,signup,/cart,EU,False,True
ev8572290458,461,2025-07-31 05:28:35.196694,add_to_cart,/cart,EU,True,True
ev7541092699,552,2025-08-08 12:03:35.196699,page_view,/thank-you,US,False,False
ev2645113296,681,2025-07-30 07:04:35.196704,begin_checkout,/,EU,True,True
ev4380853769,495,2025-07-22 13:54:35.196709,page_view,/,EU,False,True
ev2432007269,437,2025-07-30 22:08:35.196715,purchase,/cart,EU,False,True
ev9097361890,423,2025-06-23 13:19:35.196720,page_view,/,EU,True,False
ev9216042043,642,2025-08-05 23:40:35.196729,begin_checkout,/products,US,False,False
ev1482664462,707,2025-08-19 01:19:35.196738,page_view,/thank-you,UK,False,True
ev2958463750,283,2025-06-27 01:58:35.196747,purchase,/,CA,True,True
ev4699704521,414,2025-08-13 13:56:35.196752,signup,/checkout,EU,False,False
ev6576096077,533,2025-08-19 18:39:35.196757,page_view,/products,EU,True,True
ev8471726088,246,2025-07-05 08:03:35.196763,page_view,/checkout,US,True,False
ev9082758324,452,2025-07-20 13:46:35.196768,begin_checkout,/,BR,False,False
ev9394924220,309,2025-08-07 10:52:35.196773,page_view,/products,EU,True,False
ev6174009084,524,2025-07-08 07:54:35.196778,begin_checkout,/products,BR,True,False
ev7679267267,549,2025-08-12 18:49:35.196784,page_view,/thank-you,EU,True,False
ev9044353008,357,2025-07-29 15:03:35.196789,add_to_cart,/products,EU,True,True
ev7673035552,585,2025-08-11 07:50:35.196794,page_view,/cart,US,True,True
ev5177106306,105,2025-07-07 17:41:35.196800,page_view,/,EU,True,False
ev8449240071,723,2025-07-17 22:45:35.196805,page_view,/products,EU,True,False
ev6652982246,13,2025-06-30 13:27:35.196810,add_to_cart,/,EU,True,True
ev3577475437,427,2025-08-05 02:38:35.196815,page_view,/,EU,False,False
ev1267091381,70,2025-07-31 04:05:35.196821,add_to_cart,/cart,UK,True,False
ev7873653390,73,2025-06-27 07:28:35.196826,page_view,/thank-you,EU,True,True
ev1182208758,58,2025-08-05 23:44:35.196831,page_view,/products,EU,True,True
ev8104743781,295,2025-07-07 06:54:35.196837,page_view,/checkout,EU,True,False
ev8021461958,340,2025-07-13 22:20:35.196842,page_view,/checkout,EU,False,False
ev2730461791,487,2025-08-10 15:26:35.196847,page_view,/thank-you,EU,True,False
ev8704733555,302,2025-07-26 05:31:35.196853,begin_checkout,/checkout,EU,True,True
ev6013980314,170,2025-06-23 05:11:35.196858,purchase,/checkout,EU,True,True
ev9575226532,505,2025-06-22 23:25:35.196863,signup,/products,EU,True,True
ev9399220777,333,2025-07-10 12:35:35.196868,purchase,/thank-you,UK,False,True
ev1210132427,765,2025-07-09 06:00:35.196874,page_view,/thank-you,US,True,True
ev3117564880,114,2025-07-13 22:41:35.196879,add_to_cart,/thank-you,EU,True,True
ev8329344172,333,2025-07-31 18:55:35.196884,add_to_cart,/cart,EU,False,True
ev5745271254,320,2025-08-17 01:53:35.196889,add_to_cart,/,EU,True,True
ev2312815515,260,2025-07-26 21:32:35.196895,page_view,/checkout,UK,True,True
ev5604388309,491,2025-08-04 03:59:35.196900,page_view,/cart,US,False,True
ev4131562925,495,2025-06-22 12:45:35.196905,page_view,/cart,EU,False,False
ev4468691067,531,2025-06-24 18:46:35.196910,add_to_cart,/,EU,True,False
ev1992520898,420,2025-08-04 18:34:35.196916,page_view,/thank-you,CA,True,True
ev6462696766,437,2025-07-15 07:02:35.196921,add_to_cart,/checkout,BR,True,False
ev8458369238,42,2025-06-28 05:08:35.196926,purchase,/products,EU,True,True
ev4471650775,436,2025-07-01 21:26:35.196932,page_view,/checkout,BR,True,True
ev3845123688,632,2025-06-24 09:19:35.196937,page_view,/,EU,False,False
ev9140011503,52,2025-07-20 16:24:35.196942,page_view,/products,EU,False,False
ev6678715591,282,2025-07-27 14:19:35.196947,purchase,/checkout,US,True,True
ev9780607918,341,2025-07-28 14:59:35.196953,page_view,/thank-you,EU,True,True
ev8588897611,437,2025-08-04 02:49:35.196958,page_view,/cart,EU,False,True
ev2905375423,310,2025-07-25 03:37:35.196963,page_view,/checkout,EU,True,True
ev7303689975,520,2025-07-28 05:29:35.196968,page_view,/checkout,UK,True,True
ev2406476368,341,2025-07-31 09:34:35.196974,page_view,/products,EU,True,True
ev2480216615,745,2025-07-14 05:23:35.196979,begin_checkout,/thank-you,EU,True,False
ev6739858729,8,2025-07-10 19:17:35.196984,page_view,/,EU,False,True
ev1266711977,256,2025-08-08 03:55:35.196990,page_view,/products,US,True,True
ev3073693210,396,2025-07-26 23:09:35.196995,begin_checkout,/,EU,False,True
ev9722845624,374,2025-08-16 07:42:35.197000,page_view,/,EU,False,False
ev3655375450,663,2025-08-12 20:49:35.197005,purchase,/checkout,EU,True,True
ev7458081093,698,2025-06-23 21:43:35.197011,page_view,/cart,CA,False,True
ev7374430902,70,2025-07-20 06:53:35.197016,page_view,/products,EU,True,True
ev5867105683,759,2025-07-04 13:17:35.197021,begin_checkout,/products,UK,False,True
ev8563844233,137,2025-08-07 10:59:35.197026,page_view,/,EU,False,True
ev2823413546,585,2025-06-30 02:50:35.197031,purchase,/thank-you,US,True,True
ev2251975215,33,2025-07-10 06:44:35.197037,add_to_cart,/cart,EU,True,True
ev8140783048,662,2025-07-27 03:05:35.197042,page_view,/thank-you,BR,True,False
ev4101649829,582,2025-06-22 22:33:35.197047,page_view,/,CA,True,True
ev2805061266,28,2025-08-01 06:49:35.197052,page_view,/thank-you,BR,True,False
ev5656508473,102,2025-07-20 10:29:35.197058,begin_checkout,/,EU,True,False
ev7198639997,463,2025-07-09 04:53:35.197063,page_view,/checkout,CA,True,True
ev5727819039,757,2025-08-04 08:07:35.197068,page_view,/cart,EU,True,True
ev8280655781,243,2025-08-18 14:23:35.197074,page_view,/checkout,EU,True,True
ev4126582747,454,2025-07-24 22:07:35.197079,add_to_cart,/checkout,US,True,True
ev8211769199,479,2025-08-12 21:14:35.197084,purchase,/thank-you,UK,True,True
ev9267899151,492,2025-07-30 07:21:35.197089,page_view,/cart,UK,True,True
ev6246643611,507,2025-07-10 06:57:35.197095,add_to_cart,/thank-you,US,False,False
ev7062715303,159,2025-07-10 17:56:35.197100,signup,/products,EU,True,False
ev6137738929,323,2025-08-08 15:30:35.197105,page_view,/cart,EU,True,True
ev3694167175,56,2025-06-27 03:01:35.197110,add_to_cart,/thank-you,EU,True,True
ev3234742551,688,2025-08-16 16:22:35.197116,add_to_cart,/cart,EU,True,True
ev7494235506,630,2025-08-16 07:50:35.197121,page_view,/,EU,False,True
ev2315189198,653,2025-06-22 12:15:35.197126,purchase,/products,US,True,True
ev4647326442,243,2025-07-29 01:30:35.197131,signup,/thank-you,EU,True,True
ev4352952951,48,2025-07-23 03:55:35.197137,add_to_cart,/cart,EU,True,True
ev9018503501,779,2025-07-07 17:34:35.197144,add_to_cart,/thank-you,EU,True,False
ev5827600857,712,2025-06-23 00:39:35.197154,begin_checkout,/,US,True,True
ev3396396307,255,2025-08-05 21:40:35.197162,add_to_cart,/products,EU,True,False
ev4935881272,595,2025-08-07 22:33:35.197171,add_to_cart,/cart,US,True,False
ev1543038722,395,2025-07-16 10:58:35.197179,add_to_cart,/products,EU,True,True
ev3504579487,681,2025-07-06 07:39:35.197188,page_view,/cart,UK,True,True
ev7144070863,120,2025-06-28 11:39:35.197198,page_view,/cart,EU,True,True
ev3208381773,245,2025-07-12 05:03:35.197206,page_view,/checkout,EU,True,False
ev3697977015,30,2025-08-09 23:21:35.197225,begin_checkout,/thank-you,US,True,False
ev9216357698,325,2025-06-30 01:15:35.197230,page_view,/thank-you,US,True,True
ev3440986682,46,2025-07-14 20:01:35.197235,page_view,/cart,EU,True,False
ev6177458197,598,2025-08-15 15:13:35.197241,begin_checkout,/products,EU,True,True
ev9923418070,583,2025-07-22 12:41:35.197246,add_to_cart,/checkout,EU,False,True
ev1803268906,693,2025-06-26 20:37:35.197251,page_view,/checkout,BR,False,True
ev4681876402,681,2025-08-12 13:13:35.197256,page_view,/products,US,True,True
ev8209088438,235,2025-08-14 23:00:35.197262,add_to_cart,/cart,EU,False,True
ev7897869754,170,2025-08-12 04:48:35.197267,page_view,/cart,EU,True,True
ev6592513101,545,2025-07-26 13:41:35.197272,purchase,/,EU,True,True
ev7399087712,647,2025-06-27 16:39:35.197278,page_view,/cart,US,True,True
ev2298012993,314,2025-06-26 14:08:35.197283,page_view,/products,BR,True,True
ev1545995035,672,2025-07-30 17:10:35.197288,page_view,/cart,EU,True,True
ev2118952920,376,2025-07-17 08:42:35.197293,page_view,/products,US,True,True
ev9094094644,701,2025-06-28 01:00:35.197299,page_view,/cart,BR,True,True
ev2605541455,391,2025-07-07 10:03:35.197304,add_to_cart,/,UK,True,False
ev7219904792,356,2025-07-25 14:03:35.197309,add_to_cart,/products,US,True,False
ev1701004010,309,2025-06-29 15:39:35.197314,add_to_cart,/products,EU,True,True
ev8997953879,179,2025-07-30 22:48:35.197320,page_view,/cart,EU,True,True
ev7931303393,711,2025-07-16 01:13:35.197325,signup,/products,EU,True,True
ev8596467222,223,2025-07-04 18:59:35.197330,add_to_cart,/products,EU,True,False
ev9802489556,670,2025-06-29 14:57:35.197336,page_view,/products,BR,True,False
ev6841666812,515,2025-08-14 04:08:35.197341,page_view,/,EU,True,True
ev8957617005,35,2025-07-02 22:35:35.197346,begin_checkout,/,EU,True,True
ev9972643226,335,2025-07-06 11:28:35.197352,page_view,/cart,BR,True,True
ev1826432577,51,2025-08-13 12:50:35.197357,page_view,/,BR,False,True
ev1420891393,732,2025-08-06 22:45:35.197362,page_view,/checkout,EU,True,False
ev7688025953,65,2025-07-21 20:16:35.197367,page_view,/checkout,US,True,True
ev6267178116,270,2025-07-15 02:43:35.197373,page_view,/checkout,US,True,False
ev3202520834,117,2025-07-14 12:21:35.197378,page_view,/checkout,EU,True,True
ev7091363639,135,2025-07-03 05:13:35.197383,page_view,/cart,BR,True,False
ev6934117534,172,2025-06-30 22:17:35.197388,page_view,/checkout,EU,False,True
ev4072604613,73,2025-08-02 01:10:35.197394,page_view,/,US,False,True
ev1461854141,159,2025-07-01 10:49:35.197399,page_view,/,EU,False,True
ev9875184082,527,2025-07-12 16:52:35.197404,page_view,/thank-you,US,True,True
ev5880549887,227,2025-07-17 18:38:35.197409,page_view,/products,EU,True,False
ev1868538958,319,2025-08-14 08:29:35.197415,page_view,/checkout,EU,True,True
ev8181715630,313,2025-06-22 05:01:35.197420,add_to_cart,/checkout,EU,True,False
ev8890698426,587,2025-08-18 02:15:35.197425,page_view,/cart,US,False,False
ev4361023211,580,2025-08-16 21:04:35.197430,add_to_cart,/,US,True,True
ev8154500591,517,2025-07-20 17:17:35.197436,page_view,/cart,BR,True,False
ev1609246343,478,2025-06-27 23:52:35.197441,begin_checkout,/,EU,True,False
ev7306614452,163,2025-07-04 05:44:35.197446,add_to_cart,/products,EU,True,True
ev9781684559,101,2025-08-03 11:32:35.197451,page_view,/,BR,False,False
ev7738761100,209,2025-07-05 13:40:35.197457,page_view,/thank-you,US,True,False
ev3417877817,539,2025-08-11 19:38:35.197462,add_to_cart,/cart,EU,True,True
ev4551541436,516,2025-08-18 03:58:35.197467,purchase,/products,EU,True,True
ev7035286061,465,2025-07-05 04:20:35.197472,add_to_cart,/cart,EU,True,True
ev4932881413,489,2025-08-12 07:03:35.197477,purchase,/,US,False,True
ev9945465144,2,2025-07-09 16:10:35.197483,page_view,/products,BR,False,True
ev8048918383,516,2025-07-03 15:38:35.197488,page_view,/checkout,EU,False,True
ev4895096498,696,2025-08-19 19:13:35.197493,page_view,/thank-you,UK,True,True
ev7328385958,107,2025-08-15 01:57:35.197499,page_view,/cart,EU,True,True
ev1628451754,167,2025-08-18 12:04:35.197504,page_view,/thank-you,EU,True,False
ev4000298592,158,2025-07-17 10:21:35.197509,page_view,/,US,False,True
ev1351727658,401,2025-07-23 21:28:35.197514,page_view,/thank-you,EU,True,True
ev4067818530,250,2025-07-09 01:13:35.197520,page_view,/thank-you,EU,True,True
ev2590927261,415,2025-07-19 11:04:35.197525,page_view,/thank-you,US,False,False
ev5375910708,2,2025-07-25 22:28:35.197530,signup,/checkout,EU,True,False
ev3971590596,47,2025-08-08 13:40:35.197535,page_view,/thank-you,BR,True,True
ev1532671302,23,2025-07-03 04:28:35.197541,page_view,/products,UK,True,True
ev2436566377,117,2025-06-27 21:04:35.197548,begin_checkout,/,EU,True,True
ev4691696601,550,2025-07-11 19:34:35.197558,add_to_cart,/checkout,EU,True,True
ev6411552823,137,2025-07-30 19:51:35.197568,add_to_cart,/cart,EU,True,True
ev3389008018,142,2025-06-23 05:38:35.197573,page_view,/thank-you,EU,True,False
ev4609851357,737,2025-08-19 08:12:35.197578,page_view,/products,US,True,True
ev9513218228,690,2025-07-26 11:24:35.197583,begin_checkout,/thank-you,EU,True,False
ev4685572272,719,2025-07-10 16:55:35.197589,page_view,/products,UK,False,False
ev5341809664,788,2025-08-19 02:29:35.197594,add_to_cart,/cart,EU,True,True
ev5475001115,706,2025-07-31 13:07:35.197599,page_view,/cart,US,True,True
ev9330165351,226,2025-07-16 10:28:35.197604,page_view,/checkout,US,True,True
ev2504508706,198,2025-08-19 09:03:35.197610,page_view,/,CA,False,True
ev5203311807,745,2025-08-16 04:56:35.197615,begin_checkout,/products,EU,True,True
ev8291312397,334,2025-07-11 08:13:35.197620,signup,/,CA,True,True
ev5778722129,268,2025-07-28 00:39:35.197625,begin_checkout,/thank-you,UK,True,False
ev4006969357,437,2025-08-06 15:40:35.197630,add_to_cart,/cart,EU,True,True
ev4391475010,686,2025-06-27 08:53:35.197636,begin_checkout,/checkout,US,True,False
ev2762869810,45,2025-07-12 11:08:35.197645,page_view,/products,US,True,True
ev7031687885,205,2025-08-02 13:25:35.197650,page_view,/thank-you,US,True,False
ev8597965935,109,2025-06-25 10:03:35.197656,signup,/cart,US,True,False
ev7550958160,334,2025-08-14 06:56:35.197661,page_view,/products,EU,True,False
ev1447332610,380,2025-08-19 05:14:35.197666,page_view,/thank-you,EU,True,False
ev8069730892,441,2025-06-24 04:41:35.197672,add_to_cart,/checkout,BR,True,True
ev7725038019,89,2025-07-05 06:34:35.197677,page_view,/cart,US,True,True
ev4406240318,322,2025-08-15 08:47:35.197682,purchase,/cart,EU,False,True
ev3559144085,369,2025-07-19 15:41:35.197687,page_view,/products,EU,False,False
ev9650302023,528,2025-06-24 18:51:35.197693,add_to_cart,/,EU,True,True
ev2249537227,425,2025-07-01 14:38:35.197699,begin_checkout,/cart,BR,True,False
ev8111547302,488,2025-07-02 19:25:35.197708,page_view,/checkout,EU,True,False
ev3429481331,25,2025-07-24 19:17:35.197718,signup,/products,BR,True,True
ev5890709521,769,2025-07-14 17:14:35.197736,page_view,/,EU,True,True
ev7322078028,621,2025-07-13 18:44:35.197742,page_view,/cart,EU,True,True
ev9236658695,370,2025-07-20 06:04:35.197747,page_view,/checkout,CA,True,True
ev7957330453,310,2025-07-15 08:55:35.197753,page_view,/cart,EU,True,False
ev1723364979,254,2025-08-15 13:30:35.197758,purchase,/products,US,True,True
ev8798619688,381,2025-07-14 19:21:35.197763,page_view,/cart,EU,True,False
ev9749371747,78,2025-07-26 22:15:35.197769,page_view,/cart,UK,True,False
ev1330853282,526,2025-07-18 10:37:35.197774,page_view,/checkout,BR,True,False
ev3665910835,60,2025-08-18 07:26:35.197779,page_view,/checkout,UK,True,False
ev8946642059,697,2025-08-18 21:29:35.197785,page_view,/products,EU,True,True
ev5783125477,211,2025-07-10 12:41:35.197790,signup,/products,EU,True,True
ev1080219577,128,2025-07-20 23:28:35.197796,page_view,/thank-you,UK,False,False
ev7913899861,480,2025-08-10 12:01:35.197806,page_view,/products,EU,True,False
ev9881858405,144,2025-06-26 22:37:35.197817,begin_checkout,/,CA,True,True
ev2340437204,213,2025-07-20 03:07:35.197823,add_to_cart,/products,EU,True,True
ev8801827351,508,2025-08-13 18:09:35.197828,begin_checkout,/checkout,UK,True,True
ev6583393042,290,2025-07-06 10:44:35.197833,page_view,/cart,EU,True,False
ev6489411134,712,2025-07-31 03:45:35.197839,page_view,/thank-you,CA,True,True
ev1419676840,139,2025-06-26 01:22:35.197844,page_view,/thank-you,EU,True,False
ev9753721353,174,2025-07-03 00:35:35.197849,page_view,/thank-you,EU,True,True
ev9983294854,788,2025-08-18 18:03:35.197855,page_view,/checkout,UK,False,False
ev2165222437,375,2025-08-06 12:03:35.197860,begin_checkout,/thank-you,EU,True,True
ev8357443898,96,2025-07-17 00:29:35.197865,page_view,/checkout,UK,True,True
ev4150843352,33,2025-07-21 10:59:35.197871,page_view,/cart,EU,True,True
ev1263204804,752,2025-07-28 23:51:35.197876,page_view,/products,EU,True,False
ev5693738989,8,2025-08-05 03:25:35.197881,add_to_cart,/cart,US,True,True
ev8584558116,489,2025-07-20 12:25:35.197886,page_view,/checkout,US,False,False
ev6239570148,743,2025-07-29 16:53:35.197892,page_view,/cart,EU,False,False
ev1510778184,407,2025-08-06 19:25:35.197897,page_view,/cart,UK,False,False
ev8770299168,611,2025-08-17 18:48:35.197902,begin_checkout,/checkout,UK,True,True
ev4866242887,81,2025-08-16 07:43:35.197908,page_view,/cart,BR,True,True
ev6035517074,558,2025-07-19 05:31:35.197913,page_view,/products,US,False,True
ev4660796179,601,2025-08-12 14:12:35.197918,page_view,/checkout,EU,True,True
ev9691335978,44,2025-08-02 10:40:35.197923,page_view,/cart,UK,True,False
ev5864085762,615,2025-08-01 21:53:35.197929,signup,/checkout,US,True,True
ev8356415968,560,2025-08-13 06:36:35.197934,begin_checkout,/thank-you,EU,True,False
ev9530733933,456,2025-06-26 07:15:35.197939,add_to_cart,/cart,EU,True,True
ev6344808728,575,2025-08-03 06:03:35.197945,page_view,/,BR,True,True
ev8647279777,274,2025-06-23 03:41:35.197950,begin_checkout,/products,US,True,True
ev2893711165,272,2025-08-12 23:20:35.197955,signup,/thank-you,EU,True,False
ev2731400674,53,2025-07-03 17:35:35.197960,begin_checkout,/thank-you,US,True,False
ev7663199665,647,2025-07-11 14:28:35.197966,add_to_cart,/products,EU,True,True
ev7090706325,517,2025-07-30 00:23:35.197971,begin_checkout,/cart,UK,True,True
ev9586190236,798,2025-07-21 19:18:35.197976,page_view,/checkout,US,True,False
ev4229034613,616,2025-07-30 05:04:35.197986,add_to_cart,/thank-you,US,True,True
ev2623710111,199,2025-06-23 14:25:35.197995,page_view,/checkout,US,False,False
ev4763293485,448,2025-08-10 01:37:35.198005,page_view,/,EU,True,True
ev9022353104,30,2025-07-21 19:12:35.198010,begin_checkout,/products,EU,True,True
ev5923138891,260,2025-06-27 14:26:35.198015,page_view,/thank-you,EU,True,False
ev3823284259,232,2025-08-12 13:42:35.198020,page_view,/cart,US,True,True
ev5503058119,223,2025-07-30 17:35:35.198026,add_to_cart,/thank-you,US,True,True
ev7582410766,542,2025-07-28 13:33:35.198031,begin_checkout,/,EU,True,True
ev1947050196,451,2025-08-17 17:04:35.198036,page_view,/,UK,True,False
ev7313824931,720,2025-07-18 04:17:35.198042,add_to_cart,/products,US,True,True
ev4927622551,217,2025-07-16 15:45:35.198047,page_view,/cart,EU,False,True
ev8894635980,754,2025-07-10 11:20:35.198052,page_view,/products,EU,True,True
ev8236132706,792,2025-06-24 09:30:35.198057,purchase,/,EU,False,True
ev7910663483,650,2025-07-16 19:02:35.198063,page_view,/cart,US,False,False
ev1431195367,410,2025-07-08 06:39:35.198068,page_view,/,EU,True,False
ev5815186309,491,2025-07-03 10:14:35.198073,page_view,/products,EU,True,True
ev1487757813,49,2025-07-31 23:50:35.198078,page_view,/checkout,EU,True,True
ev4189736805,169,2025-07-10 02:44:35.198084,purchase,/,BR,True,True
ev2544048206,553,2025-07-28 12:40:35.198089,page_view,/thank-you,EU,True,True
ev5415475747,256,2025-06-25 00:50:35.198094,purchase,/checkout,EU,True,True
ev2931120633,534,2025-08-08 00:17:35.198099,purchase,/checkout,BR,True,True
ev3845733169,168,2025-07-03 16:34:35.198105,page_view,/,US,True,True
ev7764980146,567,2025-08-04 23:23:35.198110,begin_checkout,/,BR,True,False
ev7967601140,462,2025-07-14 19:36:35.198115,page_view,/,EU,True,False
ev7792326167,301,2025-07-29 05:29:35.198121,purchase,/checkout,EU,True,True
ev7584001346,77,2025-08-16 18:19:35.198126,begin_checkout,/cart,UK,True,False
ev4197245381,227,2025-07-26 07:26:35.198131,page_view,/cart,US,True,True
ev1349528158,637,2025-07-10 02:52:35.198147,add_to_cart,/,US,True,True
ev1550149475,769,2025-07-22 08:54:35.198160,page_view,/cart,EU,True,False
ev6216952880,517,2025-07-23 15:07:35.198172,page_view,/checkout,BR,True,True
ev9684722824,697,2025-07-08 14:29:35.198177,page_view,/products,EU,True,False
ev5604586876,637,2025-08-13 20:42:35.198182,page_view,/thank-you,EU,True,False
ev5183858931,257,2025-07-10 01:07:35.198188,purchase,/cart,EU,True,True
ev8748793253,568,2025-08-02 00:33:35.198193,page_view,/thank-you,EU,True,True
ev4359385671,163,2025-07-29 09:47:35.198198,purchase,/cart,US,True,True
ev3015337079,533,2025-08-03 02:34:35.198205,add_to_cart,/thank-you,UK,True,True
ev9556751756,446,2025-07-23 21:40:35.198215,page_view,/thank-you,CA,True,True
ev1018613315,253,2025-08-15 10:05:35.198227,page_view,/products,EU,True,False
ev5796841076,147,2025-07-29 15:53:35.198233,add_to_cart,/checkout,EU,True,False
ev2586217723,726,2025-06-27 18:40:35.198238,add_to_cart,/thank-you,EU,False,True
ev3233936310,94,2025-07-07 04:05:35.198244,page_view,/products,UK,True,False
ev9461326109,612,2025-07-09 09:05:35.198249,page_view,/cart,US,True,True
ev7055176210,242,2025-08-04 13:05:35.198254,page_view,/checkout,CA,True,True
ev5939460150,99,2025-07-20 20:57:35.198262,page_view,/products,EU,False,True
ev1961313721,215,2025-07-02 12:25:35.198267,page_view,/checkout,UK,True,True
ev9335578420,186,2025-07-28 23:44:35.198272,signup,/,BR,True,False
ev4922568070,12,2025-07-22 09:21:35.198278,add_to_cart,/thank-you,EU,False,True
ev1905113470,78,2025-07-05 13:46:35.198284,add_to_cart,/checkout,EU,True,True
ev5927051311,414,2025-06-22 05:44:35.198294,add_to_cart,/checkout,EU,True,True
ev1756396198,542,2025-07-27 18:47:35.198306,add_to_cart,/checkout,EU,True,False
ev8670144196,552,2025-08-05 05:36:35.198311,page_view,/cart,EU,True,False
ev4655423596,364,2025-08-08 01:31:35.198317,page_view,/products,BR,True,True
ev3619036461,431,2025-06-27 03:04:35.198322,page_view,/,EU,True,False
ev3274317126,189,2025-08-09 23:07:35.198327,begin_checkout,/cart,UK,True,False
ev2873100552,103,2025-08-18 23:52:35.198332,page_view,/thank-you,EU,True,True
ev2737667965,566,2025-07-27 10:26:35.198338,add_to_cart,/,EU,True,True
ev6423797052,601,2025-06-30 11:14:35.198343,page_view,/,US,True,False
ev2517338068,90,2025-08-09 14:51:35.198348,add_to_cart,/products,EU,True,True
ev5915844383,87,2025-08-07 16:01:35.198353,page_view,/,EU,False,False
ev8885488239,790,2025-08-13 06:42:35.198359,page_view,/products,EU,True,False
ev7644535487,185,2025-07-19 01:39:35.198364,page_view,/cart,CA,True,True
ev5859251409,764,2025-08-14 05:22:35.198369,page_view,/thank-you,UK,True,False
ev4865641797,474,2025-08-07 06:16:35.198375,purchase,/,UK,True,True
ev4114473763,79,2025-07-09 20:51:35.198380,add_to_cart,/,EU,True,False
ev3269388044,543,2025-08-15 09:35:35.198385,purchase,/,US,True,True
ev4763402116,543,2025-07-16 19:39:35.198391,add_to_cart,/,EU,True,True
ev9887335551,268,2025-06-23 00:16:35.198396,page_view,/products,US,True,True
ev5948954661,489,2025-08-04 03:32:35.198401,page_view,/,EU,True,False
ev3624329554,727,2025-08-01 11:06:35.198407,begin_checkout,/thank-you,EU,True,True
ev3444881232,243,2025-07-17 10:11:35.198412,page_view,/thank-you,EU,False,True
ev5003267422,614,2025-06-24 10:23:35.198417,page_view,/cart,BR,True,False
ev5068908689,268,2025-07-15 15:14:35.198422,add_to_cart,/thank-you,BR,True,True
ev4121715758,452,2025-08-05 08:00:35.198428,page_view,/thank-you,EU,True,False
ev5946627074,766,2025-08-03 02:26:35.198433,add_to_cart,/cart,US,True,False
ev7669728337,533,2025-06-21 21:44:35.198438,page_view,/thank-you,EU,True,False
ev7307848094,65,2025-06-22 23:31:35.198444,page_view,/cart,US,True,False
ev7540041244,764,2025-06-28 00:30:35.198449,page_view,/cart,BR,True,False
ev5711496511,721,2025-07-11 06:02:35.198454,page_view,/products,EU,True,True
ev8478505242,625,2025-08-01 16:02:35.198460,page_view,/,EU,False,True
ev1746766363,393,2025-08-01 02:30:35.198465,page_view,/,US,True,True
ev6215110635,529,2025-06-22 00:20:35.198470,page_view,/,EU,True,True
ev8492571351,441,2025-07-06 23:10:35.198476,signup,/checkout,EU,True,True
ev7604299679,66,2025-06-28 10:48:35.198481,purchase,/thank-you,UK,True,True
ev9613784378,405,2025-08-08 07:47:35.198486,begin_checkout,/thank-you,EU,True,True
ev2273128487,236,2025-07-21 10:08:35.198491,add_to_cart,/checkout,EU,True,True
ev6933212366,629,2025-08-14 23:27:35.198497,page_view,/cart,CA,True,True
ev8092145488,94,2025-07-21 21:14:35.198502,page_view,/,BR,True,False
ev4613576484,153,2025-08-13 00:19:35.198507,add_to_cart,/,EU,True,True
ev3259719037,582,2025-08-17 04:53:35.198513,add_to_cart,/cart,EU,True,True
ev4992174694,186,2025-07-12 18:21:35.198518,page_view,/cart,EU,False,True
ev8416723115,429,2025-06-29 20:21:35.198523,page_view,/thank-you,EU,False,True
ev3021155570,89,2025-07-07 19:15:35.198529,add_to_cart,/thank-you,BR,True,True
ev8069999607,784,2025-08-10 03:43:35.198534,add_to_cart,/thank-you,BR,False,True
ev7721328912,360,2025-07-11 11:05:35.198539,page_view,/cart,EU,True,False
ev5944923596,199,2025-07-13 20:51:35.198545,add_to_cart,/thank-you,UK,True,True
ev5649728245,33,2025-07-16 11:40:35.198550,page_view,/cart,UK,False,True
ev9504934151,383,2025-07-19 20:46:35.198555,page_view,/thank-you,EU,True,False
ev2190172613,775,2025-08-06 01:37:35.198561,page_view,/products,EU,True,False
ev1579933162,149,2025-07-11 14:44:35.198566,page_view,/checkout,EU,True,True
ev5688109239,352,2025-07-14 01:49:35.198571,signup,/cart,EU,True,False
ev1758764401,174,2025-08-02 05:39:35.198576,page_view,/thank-you,UK,True,False
ev3305097775,281,2025-07-07 12:02:35.198582,add_to_cart,/checkout,BR,True,True
ev2190730568,78,2025-06-30 03:24:35.198587,add_to_cart,/,EU,True,False
ev9516712713,744,2025-06-25 07:52:35.198595,page_view,/thank-you,UK,True,True
ev5557049685,746,2025-07-24 04:41:35.198604,page_view,/checkout,EU,True,True
ev3330312196,687,2025-08-03 07:50:35.198614,purchase,/thank-you,UK,True,True
ev3932679194,725,2025-07-18 21:59:35.198620,page_view,/products,BR,True,True
ev2662582481,176,2025-07-26 06:06:35.198625,begin_checkout,/products,UK,True,True
ev4318745803,784,2025-06-30 16:26:35.198630,add_to_cart,/products,EU,False,False
ev2636368480,62,2025-06-27 16:01:35.198636,page_view,/checkout,BR,True,True
ev8564929714,671,2025-06-26 02:24:35.198641,page_view,/cart,EU,True,True
ev6036974584,576,2025-08-14 00:18:35.198646,purchase,/,EU,True,True
ev1963414617,386,2025-08-17 04:16:35.198652,page_view,/products,EU,True,True
ev8657168175,287,2025-07-17 02:02:35.198662,purchase,/,EU,False,True
ev5061058617,194,2025-08-04 15:45:35.198667,page_view,/cart,EU,True,True
ev1296988244,663,2025-08-13 04:11:35.198672,page_view,/checkout,EU,True,True
